PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,ORDER_DATE,ORDER_STATUS,BUYER_NAME,SUPPLIER_ID,SUPPLIER_NAME,SUPPLIER_CITY,SUPPLIER_STATE,PRODUCT_ID,PRODUCT_NAME,PROCUREMENT_TYPE,ORDERED_QUANTITY,RECEIVED_QUANTITY,UNIT_PRICE,STANDARD_UNIT_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,INSPECTION_DATE,INSPECTED_QUANTITY,REJECTED_QUANTITY,DEFECT_CATEGORY,ORDER_LINE_VALUE,PRICE_VARIANCE_AMOUNT,DAYS_LATE,IS_ON_TIME,DEFECT_RATE_PCT,OPEN_ORDER_EXPOSURE
PO-11531-L02,PO-11531,2023-01-11,OPEN,Alex Morgan,Nam LLC,Nam LLC,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,753,0,74.34,70.00,2023-02-19,,,0,0,,55978.02,3268.02,,,0.00,55978.02
PO-11531-L03,PO-11531,2023-01-11,OPEN,Alex Morgan,Nam LLC,Nam LLC,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,854,0,140.60,149.10,2023-01-26,,,0,0,,120072.40,-7259.00,,,0.00,120072.40
PO-12531-L01,PO-12531,2023-01-11,OPEN,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0011,LCD,OTS,563,0,106.56,105.40,2023-02-20,,,0,0,,59993.28,653.08,,,0.00,59993.28
PO-12531-L02,PO-12531,2023-01-11,OPEN,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,664,0,188.56,184.50,2023-01-27,,,0,0,,125203.84,2695.84,,,0.00,125203.84
PO-12531-L03,PO-12531,2023-01-11,OPEN,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0051,470 ohm Resistor,OTS,765,0,67.25,65.10,2023-02-03,,,0,0,,51446.25,1644.75,,,0.00,51446.25
PO-10884-L01,PO-10884,2023-01-12,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0046,100ohm Resistor,OTS,488,463,218.28,207.10,2023-02-17,2023-03-08,2023-03-09,463,0,,106520.64,5455.84,19,0,0.00,0.00
PO-10884-L02,PO-10884,2023-01-12,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,589,589,93.40,87.70,2023-02-24,2023-03-04,2023-03-05,589,0,,55012.60,3357.30,8,0,0.00,0.00
PO-10884-L03,PO-10884,2023-01-12,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0061,N-Chn Enhan-Md MOSFET,OTS,690,690,157.79,166.80,2023-01-31,2023-02-13,2023-02-14,690,0,,108875.10,-6216.90,13,0,0.00,0.00
PO-11884-L01,PO-11884,2023-01-12,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,399,399,151.19,149.10,2023-02-25,2023-03-08,2023-03-09,399,0,,60324.81,833.91,11,0,0.00,0.00
PO-11884-L02,PO-11884,2023-01-12,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,500,475,30.44,29.70,2023-02-01,2023-02-17,2023-02-18,475,0,,15220.00,370.00,16,0,0.00,0.00
PO-11884-L03,PO-11884,2023-01-12,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,30-0085,Packaging,MTS,601,601,85.78,82.80,2023-02-08,2023-02-13,2023-02-14,601,0,,51553.78,1790.98,5,0,0.00,0.00
PO-12884-L01,PO-12884,2023-01-12,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0051,470 ohm Resistor,OTS,310,310,63.41,65.10,2023-02-02,2023-02-13,2023-02-14,310,0,,19657.10,-523.90,11,0,0.00,0.00
PO-12884-L02,PO-12884,2023-01-12,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0058,47 ohm Resistor,OTS,411,411,142.04,144.20,2023-02-09,2023-02-09,2023-02-10,411,0,,58378.44,-887.76,0,1,0.00,0.00
PO-12884-L03,PO-12884,2023-01-12,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0067,2M Resistor,OTS,512,486,24.70,24.80,2023-02-16,2023-02-21,2023-02-22,486,0,,12646.40,-51.20,5,0,0.00,0.00
PO-10237-L01,PO-10237,2023-01-13,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,324,324,27.80,26.30,2023-02-22,2023-02-28,2023-03-01,324,7,ELECTRICAL,9007.20,486.00,6,0,2.16,0.00
PO-10237-L02,PO-10237,2023-01-13,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,40-0011,LCD,OTS,425,425,112.57,105.40,2023-01-29,2023-02-09,2023-02-10,425,13,COSMETIC,47842.25,3047.25,11,0,3.06,0.00
PO-10237-L03,PO-10237,2023-01-13,CLOSED,Jordan Lee,At Auctor Co,At Auctor Co,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,526,526,175.09,184.50,2023-02-05,2023-02-05,2023-02-06,526,6,PACKAGING,92097.34,-4949.66,0,1,1.14,0.00
PO-11237-L01,PO-11237,2023-01-13,CLOSED,Jordan Lee,Luctus Aliquet,Luctus Aliquet,,,40-0061,N-Chn Enhan-Md MOSFET,OTS,235,235,169.64,166.80,2023-01-30,2023-01-28,2023-01-29,235,5,ELECTRICAL,39865.40,667.40,-2,1,2.13,0.00
PO-11237-L02,PO-11237,2023-01-13,CLOSED,Jordan Lee,Luctus Aliquet,Luctus Aliquet,,,40-0069,HE 2 Channel solid state relay (B form),OTS,336,336,48.73,47.40,2023-02-06,2023-02-09,2023-02-10,336,11,COSMETIC,16373.28,446.88,3,0,3.27,0.00
PO-11237-L03,PO-11237,2023-01-13,CLOSED,Jordan Lee,Luctus Aliquet,Luctus Aliquet,,,40-0076,Red/Green SM LED,OTS,437,437,131.43,126.50,2023-02-13,2023-02-21,2023-02-22,437,5,PACKAGING,57434.91,2154.41,8,0,1.14,0.00
PO-12237-L01,PO-12237,2023-01-13,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,30-0085,Packaging,MTS,146,146,80.90,82.80,2023-02-07,2023-02-13,2023-02-14,146,3,ELECTRICAL,11811.40,-277.40,6,0,2.05,0.00
PO-12237-L02,PO-12237,2023-01-13,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,40-0042,10k Resistor,OTS,247,247,159.96,161.90,2023-02-14,2023-02-25,2023-02-26,247,8,COSMETIC,39510.12,-479.18,11,0,3.24,0.00
PO-12237-L03,PO-12237,2023-01-13,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,40-0049,500mW NPN Transistor,OTS,348,348,42.46,42.50,2023-02-21,2023-02-21,2023-02-22,348,4,PACKAGING,14776.08,-13.92,0,1,1.15,0.00
PO-10590-L01,PO-10590,2023-01-14,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,71,71,188.19,184.50,2023-02-04,2023-02-13,2023-02-14,71,0,,13361.49,261.99,9,0,0.00,0.00
PO-10590-L02,PO-10590,2023-01-14,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,40-0051,470 ohm Resistor,OTS,172,172,67.12,65.10,2023-02-11,2023-02-09,2023-02-10,172,0,,11544.64,347.44,-2,1,0.00,0.00
PO-10590-L03,PO-10590,2023-01-14,CLOSED,Sofia Martinez,Elementum SCI,Elementum SCI,,,40-0058,47 ohm Resistor,OTS,273,273,150.26,144.20,2023-02-18,2023-02-21,2023-02-22,273,0,,41020.98,1654.38,3,0,0.00,0.00
PO-11590-L01,PO-11590,2023-01-14,CLOSED,Sofia Martinez,Non Enim Electronics,Non Enim Electronics,,,40-0076,Red/Green SM LED,OTS,933,933,123.97,126.50,2023-02-12,2023-02-13,2023-02-14,933,0,,115664.01,-2360.49,1,0,0.00,0.00
PO-11590-L02,PO-11590,2023-01-14,CLOSED,Sofia Martinez,Non Enim Electronics,Non Enim Electronics,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,83,83,203.75,205.60,2023-02-19,2023-02-25,2023-02-26,83,0,,16911.25,-153.55,6,0,0.00,0.00
PO-11590-L03,PO-11590,2023-01-14,CLOSED,Sofia Martinez,Non Enim Electronics,Non Enim Electronics,,,20-0005,Package Documentation,OTS,184,184,60.32,60.20,2023-02-26,2023-03-09,2023-03-10,184,0,,11098.88,22.08,11,0,0.00,0.00
PO-12590-L01,PO-12590,2023-01-14,CLOSED,Sofia Martinez,Eleifend,Eleifend,,,40-0049,500mW NPN Transistor,OTS,844,844,39.95,42.50,2023-02-20,2023-03-01,2023-03-02,844,0,,33717.80,-2152.20,9,0,0.00,0.00
PO-12590-L02,PO-12590,2023-01-14,CLOSED,Sofia Martinez,Eleifend,Eleifend,,,40-0056,1M Resistor,OTS,945,945,115.64,121.60,2023-02-27,2023-02-25,2023-02-26,945,0,,109279.80,-5632.20,-2,1,0.00,0.00
PO-12590-L03,PO-12590,2023-01-14,CLOSED,Sofia Martinez,Eleifend,Eleifend,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,95,95,193.07,200.70,2023-02-03,2023-02-06,2023-02-07,95,0,,18341.65,-724.85,3,0,0.00,0.00
PO-10943-L01,PO-10943,2023-01-15,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0058,47 ohm Resistor,OTS,769,769,141.75,144.20,2023-02-17,2023-03-01,2023-03-02,769,0,,109005.75,-1884.05,12,0,0.00,0.00
PO-10943-L02,PO-10943,2023-01-15,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0067,2M Resistor,OTS,870,870,24.65,24.80,2023-02-24,2023-02-25,2023-02-26,870,0,,21445.50,-130.50,1,0,0.00,0.00
PO-10943-L03,PO-10943,2023-01-15,CLOSED,Priya Shah,Imperdiet Electronics,Imperdiet Electronics,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,971,971,104.42,103.90,2023-01-31,2023-02-06,2023-02-07,971,0,,101391.82,504.92,6,0,0.00,0.00
PO-11943-L01,PO-11943,2023-01-15,CLOSED,Priya Shah,Vulputate Foundation,Vulputate Foundation,,,20-0005,Package Documentation,OTS,680,680,56.77,60.20,2023-02-25,2023-03-01,2023-03-02,680,0,,38603.60,-2332.40,4,0,0.00,0.00
PO-11943-L02,PO-11943,2023-01-15,CLOSED,Priya Shah,Vulputate Foundation,Vulputate Foundation,,,40-0039,USB Connector,OTS,781,781,132.89,139.30,2023-02-01,2023-02-10,2023-02-11,781,0,,103787.09,-5006.21,9,0,0.00,0.00
PO-11943-L03,PO-11943,2023-01-15,CLOSED,Priya Shah,Vulputate Foundation,Vulputate Foundation,,,40-0047,51k Resistor,OTS,882,882,19.20,19.90,2023-02-08,2023-02-06,2023-02-07,882,0,,16934.40,-617.40,-2,1,0.00,0.00
PO-12943-L01,PO-12943,2023-01-15,CLOSED,Priya Shah,Hendrerit Electronics,Hendrerit Electronics,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,591,591,207.32,200.70,2023-02-02,2023-02-22,2023-02-23,591,0,,122526.12,3912.42,20,0,0.00,0.00
PO-12943-L02,PO-12943,2023-01-15,CLOSED,Priya Shah,Hendrerit Electronics,Hendrerit Electronics,,,40-0072,2.7k Resistor,OTS,692,692,84.88,81.30,2023-02-09,2023-02-18,2023-02-19,692,0,,58736.96,2477.36,9,0,0.00,0.00
PO-12943-L03,PO-12943,2023-01-15,CLOSED,Priya Shah,Hendrerit Electronics,Hendrerit Electronics,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,793,793,169.22,160.40,2023-02-16,2023-03-02,2023-03-03,793,0,,134191.46,6994.26,14,0,0.00,0.00
PO-10296-L01,PO-10296,2023-01-16,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0042,10k Resistor,OTS,605,605,159.63,161.90,2023-02-22,2023-03-01,2023-03-02,605,13,DIMENSIONAL,96576.15,-1373.35,7,0,2.15,0.00
PO-10296-L02,PO-10296,2023-01-16,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0049,500mW NPN Transistor,OTS,706,706,42.37,42.50,2023-03-01,2023-03-13,2023-03-14,706,22,ELECTRICAL,29913.22,-91.78,12,0,3.12,0.00
PO-10296-L03,PO-10296,2023-01-16,CLOSED,Alex Morgan,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0056,1M Resistor,OTS,807,807,122.57,121.60,2023-02-05,2023-02-06,2023-02-07,807,9,COSMETIC,98913.99,782.79,1,0,1.12,0.00
PO-11296-L01,PO-11296,2023-01-16,CLOSED,Alex Morgan,Malesuada Limited,Malesuada Limited,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,516,516,98.29,103.90,2023-01-30,2023-01-29,2023-01-30,516,11,DIMENSIONAL,50717.64,-2894.76,-1,1,2.13,0.00
PO-11296-L02,PO-11296,2023-01-16,CLOSED,Alex Morgan,Malesuada Limited,Malesuada Limited,,,50-0016,"GPS, Rear Panel",MTS,617,617,175.13,183.00,2023-02-06,2023-02-10,2023-02-11,617,19,ELECTRICAL,108055.21,-4855.79,4,0,3.08,0.00
PO-11296-L03,PO-11296,2023-01-16,CLOSED,Alex Morgan,Malesuada Limited,Malesuada Limited,,,20-0003,"GPS, Front Bezel Assembly",OTS,718,718,36.40,37.60,2023-02-13,2023-02-22,2023-02-23,718,8,COSMETIC,26135.20,-861.60,9,0,1.11,0.00
PO-12296-L01,PO-12296,2023-01-16,CLOSED,Alex Morgan,At Auctor Co,At Auctor Co,,,40-0047,51k Resistor,OTS,427,427,20.62,19.90,2023-02-07,2023-02-14,2023-02-15,427,9,DIMENSIONAL,8804.74,307.44,7,0,2.11,0.00
PO-12296-L02,PO-12296,2023-01-16,CLOSED,Alex Morgan,At Auctor Co,At Auctor Co,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,528,528,103.65,99.00,2023-02-14,2023-02-26,2023-02-27,528,16,ELECTRICAL,54727.20,2455.20,12,0,3.03,0.00
PO-12296-L03,PO-12296,2023-01-16,CLOSED,Alex Morgan,At Auctor Co,At Auctor Co,,,40-0062,3k Resistor,OTS,629,629,188.43,178.10,2023-02-21,2023-02-22,2023-02-23,629,7,COSMETIC,118522.47,6497.57,1,0,1.11,0.00
PO-10649-L01,PO-10649,2023-01-17,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0056,1M Resistor,OTS,352,352,115.40,121.60,2023-02-04,2023-02-14,2023-02-15,352,0,,40620.80,-2182.40,10,0,0.00,0.00
PO-10649-L02,PO-10649,2023-01-17,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,453,430,192.67,200.70,2023-02-11,2023-02-10,2023-02-11,430,0,,87279.51,-3637.59,-1,1,0.00,0.00
PO-10649-L03,PO-10649,2023-01-17,CLOSED,Daniel Kim,Est Electronics Corp.,Est Electronics Corp.,,,40-0072,2.7k Resistor,OTS,554,554,78.94,81.30,2023-02-18,2023-02-22,2023-02-23,554,0,,43732.76,-1307.44,4,0,0.00,0.00
PO-11649-L01,PO-11649,2023-01-17,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,20-0003,"GPS, Front Bezel Assembly",OTS,263,263,39.07,37.60,2023-02-12,2023-02-14,2023-02-15,263,0,,10275.41,386.61,2,0,0.00,0.00
PO-11649-L02,PO-11649,2023-01-17,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,40-0035,"GPS, Circuit Board",MTS,364,364,122.54,116.70,2023-02-19,2023-02-26,2023-02-27,364,0,,44604.56,2125.76,7,0,0.00,0.00
PO-11649-L03,PO-11649,2023-01-17,CLOSED,Daniel Kim,Nunc Ltd,Nunc Ltd,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,465,441,207.74,195.80,2023-02-26,2023-03-10,2023-03-11,441,0,,96599.10,5552.10,12,0,0.00,0.00
PO-12649-L01,PO-12649,2023-01-17,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0062,3k Resistor,OTS,174,174,177.92,178.10,2023-02-20,2023-03-02,2023-03-03,174,0,,30958.08,-31.32,10,0,0.00,0.00
PO-12649-L02,PO-12649,2023-01-17,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,275,275,59.29,58.70,2023-02-27,2023-02-26,2023-02-27,275,0,,16304.75,162.25,-1,1,0.00,0.00
PO-12649-L03,PO-12649,2023-01-17,CLOSED,Daniel Kim,Elementum SCI,Elementum SCI,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,376,376,140.69,137.80,2023-02-03,2023-02-07,2023-02-08,376,0,,52899.44,1086.64,4,0,0.00,0.00
PO-10002-L01,PO-10002,2023-01-18,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,40-0039,USB Connector,OTS,188,188,132.61,139.30,2023-02-09,2023-02-14,2023-02-15,188,0,,24930.68,-1257.72,5,0,0.00,0.00
PO-10002-L02,PO-10002,2023-01-18,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,40-0047,51k Resistor,OTS,289,289,19.16,19.90,2023-02-16,2023-02-26,2023-02-27,289,0,,5537.24,-213.86,10,0,0.00,0.00
PO-10002-L03,PO-10002,2023-01-18,CLOSED,Jordan Lee,Aenean Printing,Aenean Printing,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,390,390,96.43,99.00,2023-02-23,2023-02-22,2023-02-23,390,0,,37607.70,-1002.30,-1,1,0.00,0.00
PO-11002-L01,PO-11002,2023-01-18,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,40-0072,2.7k Resistor,OTS,99,99,84.71,81.30,2023-02-17,2023-02-14,2023-02-15,99,0,,8386.29,337.59,-3,1,0.00,0.00
PO-11002-L02,PO-11002,2023-01-18,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,200,200,168.90,160.40,2023-02-24,2023-02-26,2023-02-27,200,0,,33780.00,1700.00,2,0,0.00,0.00
PO-11002-L03,PO-11002,2023-01-18,CLOSED,Jordan Lee,Justo Inc.,Justo Inc.,,,90-0006,Manual - Model 3/500,MTS,301,301,43.62,41.00,2023-03-03,2023-03-10,2023-03-11,301,0,,13129.62,788.62,7,0,0.00,0.00
PO-12002-L01,PO-12002,2023-01-18,CLOSED,Jordan Lee,Access Limited,Access Limited,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,961,912,196.19,195.80,2023-02-25,2023-03-02,2023-03-03,912,0,,188538.59,374.79,5,0,0.00,0.00
PO-12002-L02,PO-12002,2023-01-18,CLOSED,Jordan Lee,Access Limited,Access Limited,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,111,111,77.39,76.40,2023-02-01,2023-02-11,2023-02-12,111,0,,8590.29,109.89,10,0,0.00,0.00
PO-12002-L03,PO-12002,2023-01-18,CLOSED,Jordan Lee,Access Limited,Access Limited,,,40-0059,Small-single NPN Transistor,OTS,212,212,159.23,155.50,2023-02-08,2023-02-07,2023-02-08,212,0,,33756.76,790.76,-1,1,0.00,0.00
PO-10355-L01,PO-10355,2023-01-19,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,886,886,103.46,99.00,2023-02-22,2023-03-10,2023-03-11,886,0,,91665.56,3951.56,16,0,0.00,0.00
PO-10355-L02,PO-10355,2023-01-19,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0062,3k Resistor,OTS,987,987,188.07,178.10,2023-03-01,2023-03-06,2023-03-07,987,30,DIMENSIONAL,185625.09,9840.39,5,0,3.04,0.00
PO-10355-L03,PO-10355,2023-01-19,CLOSED,Sofia Martinez,EGETEM,EGETEM,Portland,OREGON,40-0070,"Schottky Diode, 320mV@1mA",OTS,137,137,62.63,58.70,2023-02-05,2023-02-15,2023-02-16,137,2,ELECTRICAL,8580.31,538.41,10,0,1.46,0.00
PO-11355-L01,PO-11355,2023-01-19,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,90-0006,Manual - Model 3/500,MTS,797,797,41.21,41.00,2023-03-02,2023-03-10,2023-03-11,797,0,,32844.37,167.37,8,0,0.00,0.00
PO-11355-L02,PO-11355,2023-01-19,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0009,"Power Supply, US",OTS,898,898,95.61,94.10,2023-02-06,2023-02-19,2023-02-20,898,27,DIMENSIONAL,85857.78,1355.98,13,0,3.01,0.00
PO-11355-L03,PO-11355,2023-01-19,CLOSED,Sofia Martinez,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0043,1k Resistor,OTS,999,999,177.88,173.20,2023-02-13,2023-03-03,2023-03-04,999,10,ELECTRICAL,177702.12,4675.32,18,0,1.00,0.00
PO-12355-L01,PO-12355,2023-01-19,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0059,Small-single NPN Transistor,OTS,708,708,150.06,155.50,2023-02-07,2023-02-15,2023-02-16,708,0,,106242.48,-3851.52,8,0,0.00,0.00
PO-12355-L02,PO-12355,2023-01-19,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0068,P-Chan MOSFET SOT-223,OTS,809,809,35.23,36.10,2023-02-14,2023-02-11,2023-02-12,809,25,DIMENSIONAL,28501.07,-703.83,-3,1,3.09,0.00
PO-12355-L03,PO-12355,2023-01-19,CLOSED,Sofia Martinez,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0075,Single Logic Level P-Channel FET,OTS,910,910,113.70,115.20,2023-02-21,2023-02-23,2023-02-24,910,10,ELECTRICAL,103467.00,-1365.00,2,0,1.10,0.00
PO-10708-L01,PO-10708,2023-01-20,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,633,633,59.17,58.70,2023-02-04,2023-02-15,2023-02-16,633,13,ELECTRICAL,37454.61,297.51,11,0,2.05,0.00
PO-10708-L02,PO-10708,2023-01-20,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,734,734,140.42,137.80,2023-02-11,2023-02-11,2023-02-12,734,0,,103068.28,1923.08,0,1,0.00,0.00
PO-10708-L03,PO-10708,2023-01-20,CLOSED,Priya Shah,Eu Sem Electronics,Eu Sem Electronics,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,835,835,18.95,18.40,2023-02-18,2023-02-23,2023-02-24,835,0,,15823.25,459.25,5,0,0.00,0.00
PO-11708-L01,PO-11708,2023-01-20,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,40-0043,1k Resistor,OTS,544,544,167.66,173.20,2023-02-12,2023-02-15,2023-02-16,544,11,ELECTRICAL,91207.04,-3013.76,3,0,2.02,0.00
PO-11708-L02,PO-11708,2023-01-20,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,40-0050,Small-signal PNP Transistor,OTS,645,645,52.67,53.80,2023-02-19,2023-02-27,2023-02-28,645,0,,33972.15,-728.85,8,0,0.00,0.00
PO-11708-L03,PO-11708,2023-01-20,CLOSED,Priya Shah,Praesent Corporation,Praesent Corporation,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,746,746,131.57,132.90,2023-02-26,2023-02-23,2023-02-24,746,0,,98151.22,-992.18,-3,1,0.00,0.00
PO-12708-L01,PO-12708,2023-01-20,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,40-0075,Single Logic Level P-Channel FET,OTS,455,455,121.88,115.20,2023-02-20,2023-03-03,2023-03-04,455,10,ELECTRICAL,55455.40,3039.40,11,0,2.20,0.00
PO-12708-L02,PO-12708,2023-01-20,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,50-0080,"Gasket, Screen, 3.5in",MTS,556,556,207.71,194.30,2023-02-27,2023-02-27,2023-02-28,556,0,,115486.76,7455.96,0,1,0.00,0.00
PO-12708-L03,PO-12708,2023-01-20,CLOSED,Priya Shah,Est Electronics Corp.,Est Electronics Corp.,,,20-0004,"GPS, Rear Assembly",MTS,657,657,46.46,48.90,2023-02-03,2023-02-08,2023-02-09,657,0,,30524.22,-1603.08,5,0,0.00,0.00
PO-10061-L01,PO-10061,2023-01-21,CANCELLED,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,469,0,77.24,76.40,2023-02-09,,,0,0,,36225.56,393.96,,,0.00,0.00
PO-10061-L02,PO-10061,2023-01-21,CANCELLED,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0059,Small-single NPN Transistor,OTS,570,0,158.92,155.50,2023-02-16,,,0,0,,90584.40,1949.40,,,0.00,0.00
PO-10061-L03,PO-10061,2023-01-21,CANCELLED,Alex Morgan,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0068,P-Chan MOSFET SOT-223,OTS,671,0,37.29,36.10,2023-02-23,,,0,0,,25021.59,798.49,,,0.00,0.00
PO-11061-L01,PO-11061,2023-01-21,CANCELLED,Alex Morgan,Laoreet,Laoreet,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,380,0,17.87,18.40,2023-02-17,,,0,0,,6790.60,-201.40,,,0.00,0.00
PO-11061-L02,PO-11061,2023-01-21,CANCELLED,Alex Morgan,Laoreet,Laoreet,,,20-0015,"GPS, PCBA, Model 3",MTS,481,0,70.21,71.50,2023-02-24,,,0,0,,33771.01,-620.49,,,0.00,0.00
PO-11061-L03,PO-11061,2023-01-21,CANCELLED,Alex Morgan,Laoreet,Laoreet,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,582,0,149.55,150.60,2023-03-03,,,0,0,,87038.10,-611.10,,,0.00,0.00
PO-12061-L01,PO-12061,2023-01-21,CANCELLED,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,291,0,141.01,132.90,2023-02-25,,,0,0,,41033.91,2360.01,,,0.00,0.00
PO-12061-L02,PO-12061,2023-01-21,CANCELLED,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0066,Signal Diode,OTS,392,0,199.70,212.00,2023-03-04,,,0,0,,78282.40,-4821.60,,,0.00,0.00
PO-12061-L03,PO-12061,2023-01-21,CANCELLED,Alex Morgan,Aenean Printing,Aenean Printing,,,40-0073,4.0 MHz Fixed oscillator,OTS,493,0,88.25,92.60,2023-02-08,,,0,0,,43507.25,-2144.55,,,0.00,0.00
PO-10414-L01,PO-10414,2023-01-22,CLOSED,Daniel Kim,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0068,P-Chan MOSFET SOT-223,OTS,216,216,35.16,36.10,2023-02-22,2023-03-03,2023-03-04,216,0,,7594.56,-203.04,9,0,0.00,0.00
